Númer,Heiti,Einingar,Kennslumisseri,Námstig,Slóð
KIT502G,Leiðbeint nám,4,Vor,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=70714420180&kennsluar=2017
KIT503G,Stýri- og stjórnkerfi,4,Vor,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=70714520180&kennsluar=2017
KIT504G,Stýri- og stjórnkerfi: Verklegar æfingar,1,Vor,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=70714620180&kennsluar=2017
KIT505G,Aflfræði II-Þolfræði,4,Vor,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=70714720180&kennsluar=2017
KIT506G,Aflfræði II-Þolfræði: Verklegar æfingar,1,Vor,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=70714820180&kennsluar=2017
KIT507G,Gagnrýn skrif,4,Vor,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=70714920180&kennsluar=2017
KIT4A1G,Hagnýtar afleiðujöfnur,4,Haust,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=70715820176&kennsluar=2017
KIT4A2G,Hagnýtar afleiðujöfnur: Dæmatímar,1,Haust,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=70715920176&kennsluar=2017
KIT601G,PLC/PAC,4,Sumar,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=70716220183&kennsluar=2017
KIT602G,PLC/PAC: Verklegar æfingar,1,Sumar,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=70716320183&kennsluar=2017
KIT603G,Vélhlutafræði,4,Sumar,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=70716420183&kennsluar=2017
KIT604G,Vélhlutafræði: Verklegar æfingar,1,Sumar,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=70716520183&kennsluar=2017
MEK601G,Ígreypt kerfi,4,Sumar,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=70716620183&kennsluar=2017
MEK602G,Ígreypt kerfi: Verklegar æfingar,1,Sumar,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=70716720183&kennsluar=2017
KIT605G,Leiðbeint nám,5,Sumar,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=70717020183&kennsluar=2017
KIT701G,Verkefni II,4,Haust,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=70717420176&kennsluar=2017
KIT702G,Tæknileg skrif,4,Haust,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=70717520176&kennsluar=2017
KIT706L,Undirbúningur fyrir lokaverkefni,4,Haust,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=70717720176&kennsluar=2017
